policy_id,client_id,product_type,start_date,end_date,agent_id,region,experience_years,age,country,signup_date,annee_signup,total_premium,total_claim,total_claim_accepted,nb_claims,nb_claims_accepted,loss_ratio,profit,is_profitable,duree_contrat_jours,annee_debut,mois_debut
292,660,Habitation,2025-08-25,2024-01-03,81,Nigeria,8,33,Côte d’Ivoire,2025-05-22,2025,0.0,6498.78,4443.58,2.0,1.0,0.0,-4443.58,False,600,2025,8
293,1032,Santé,2022-07-24,2024-04-29,173,Nigeria,4,57,Kenya,2025-09-09,2025,7164.66,1963.75,1963.75,1.0,1.0,27.408837265131915,5200.91,True,645,2022,7
294,1053,Vie,2020-09-10,2021-11-20,154,Maroc,2,47,Maroc,2020-08-22,2020,806.79,7132.049999999999,6570.6900000000005,3.0,2.0,814.4238277618712,-5763.900000000001,False,436,2020,9
295,296,Santé,2023-04-26,2025-11-26,150,Kenya,6,18,Côte d’Ivoire,2020-05-17,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,945,2023,4
296,986,Vie,2020-11-24,2021-10-11,58,Kenya,3,19,Nigeria,2025-04-30,2025,1163.78,2103.8,2103.8,1.0,1.0,180.7729983330183,-940.0200000000002,False,321,2020,11
297,926,Vie,2023-11-21,2021-08-01,63,Sénégal,12,33,Côte d’Ivoire,2023-02-20,2023,0.0,4307.82,0.0,1.0,0.0,0.0,0.0,False,842,2023,11
298,640,Vie,2024-03-20,2025-07-17,156,Sénégal,11,58,Kenya,2023-12-18,2023,1393.9299999999998,2003.5,2003.5,1.0,1.0,143.73031644343692,-609.5700000000002,False,484,2024,3
299,340,Habitation,2023-04-07,2025-10-08,168,Nigeria,7,65,Maroc,2021-08-04,2021,0.0,408.52,408.52,1.0,1.0,0.0,-408.52,False,915,2023,4
300,628,Santé,2024-09-12,2023-07-18,166,Kenya,4,47,Sénégal,2023-01-15,2023,3192.4399999999996,0.0,0.0,0.0,0.0,0.0,3192.4399999999996,True,422,2024,9
301,439,Auto,2023-04-16,2023-01-22,85,Sénégal,7,29,Côte d’Ivoire,2021-04-12,2021,0.0,1172.03,0.0,1.0,0.0,0.0,0.0,False,84,2023,4
302,1168,Auto,2021-10-16,2024-11-18,137,Sénégal,6,25,Maroc,2022-06-01,2022,1081.99,4838.24,0.0,1.0,0.0,0.0,1081.99,True,1129,2021,10
303,942,Auto,2023-10-17,2025-12-27,189,Nigeria,10,22,Maroc,2022-11-16,2022,1719.1000000000001,4729.22,4729.22,1.0,1.0,275.0985981036589,-3010.12,False,802,2023,10
304,830,Auto,2022-01-29,2023-11-12,2,Maroc,11,22,Côte d’Ivoire,2025-12-26,2025,1732.93,6943.83,3567.06,3.0,2.0,205.83982041975153,-1834.1299999999999,False,652,2022,1
305,519,Vie,2024-12-03,2025-11-30,106,Kenya,2,47,Sénégal,2025-04-28,2025,0.0,1502.96,1502.96,1.0,1.0,0.0,-1502.96,False,362,2024,12
306,976,Santé,2022-11-29,2026-03-08,72,Côte d’Ivoire,12,69,Kenya,2022-03-28,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1195,2022,11
307,1069,Santé,2021-02-19,2021-04-15,126,Nigeria,1,37,Maroc,2022-06-02,2022,1464.08,0.0,0.0,0.0,0.0,0.0,1464.08,True,55,2021,2
308,955,Habitation,2020-09-11,2025-01-29,170,Côte d’Ivoire,11,51,Côte d’Ivoire,2021-10-21,2021,795.05,8778.4,8778.4,3.0,3.0,1104.1318156090813,-7983.349999999999,False,1601,2020,9
309,952,Santé,2023-03-12,2025-01-22,205,Kenya,11,29,Nigeria,2024-01-19,2024,3081.31,0.0,0.0,0.0,0.0,0.0,3081.31,True,682,2023,3
310,944,Santé,2025-02-19,2024-12-26,195,Côte d’Ivoire,13,45,Sénégal,2024-08-20,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,55,2025,2
311,155,Santé,2022-06-18,2023-02-09,158,Côte d’Ivoire,12,59,Maroc,2025-01-24,2025,2066.48,4906.64,0.0,1.0,0.0,0.0,2066.48,True,236,2022,6
312,88,Habitation,2025-08-20,2026-05-14,141,Kenya,8,57,Sénégal,2020-01-17,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,267,2025,8
313,1097,Auto,2020-01-26,2026-07-21,275,Kenya,14,64,Kenya,2021-10-05,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2368,2020,1
314,931,Santé,2021-02-24,2022-01-14,7,Maroc,9,42,Nigeria,2020-06-10,2020,105.0,0.0,0.0,0.0,0.0,0.0,105.0,True,324,2021,2
315,179,Habitation,2023-05-29,2022-12-14,54,Sénégal,2,19,Nigeria,2020-07-31,2020,0.0,5464.28,5464.28,2.0,2.0,0.0,-5464.28,False,166,2023,5
316,212,Habitation,2025-02-19,2024-10-04,104,Nigeria,7,49,Côte d’Ivoire,2024-10-20,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,138,2025,2
317,465,Vie,2023-06-14,2021-08-13,61,Nigeria,5,56,Nigeria,2024-10-24,2024,235.86,4843.31,4843.31,1.0,1.0,2053.468159077419,-4607.450000000001,False,670,2023,6
318,631,Habitation,2022-10-05,2025-10-04,87,Maroc,1,37,Nigeria,2020-09-18,2020,1753.76,2175.06,2175.06,1.0,1.0,124.02267128911595,-421.29999999999995,False,1095,2022,10
319,825,Auto,2020-08-06,2023-01-08,258,Sénégal,7,38,Nigeria,2024-06-15,2024,2836.39,1113.44,17.52,2.0,1.0,0.6176865663748639,2818.87,True,885,2020,8
320,607,Santé,2024-02-19,2021-08-24,178,Kenya,14,41,Nigeria,2021-10-20,2021,2309.2799999999997,883.99,464.23,2.0,1.0,20.102802605140997,1845.0499999999997,True,909,2024,2
321,885,Habitation,2025-05-13,2021-07-02,242,Maroc,10,67,Sénégal,2022-07-31,2022,1768.9199999999998,2603.11,2603.11,1.0,1.0,147.15815299730912,-834.1900000000003,False,1411,2025,5
322,366,Auto,2021-10-24,2022-12-13,203,Maroc,12,64,Nigeria,2021-01-05,2021,1881.99,0.0,0.0,0.0,0.0,0.0,1881.99,True,415,2021,10
323,276,Habitation,2022-09-16,2026-03-08,31,Nigeria,9,56,Maroc,2025-01-10,2025,975.84,0.0,0.0,0.0,0.0,0.0,975.84,True,1269,2022,9
324,380,Habitation,2020-07-07,2026-03-04,289,Kenya,11,23,Nigeria,2024-08-31,2024,0.0,229.26,229.26,1.0,1.0,0.0,-229.26,False,2066,2020,7
325,945,Habitation,2020-09-11,2022-09-15,80,Maroc,13,59,Sénégal,2021-03-12,2021,2326.41,5329.17,5329.17,2.0,2.0,229.07269140005417,-3002.76,False,734,2020,9
326,1088,Habitation,2020-03-08,2024-06-13,11,Maroc,12,23,Kenya,2021-12-20,2021,0.0,1167.9,1167.9,1.0,1.0,0.0,-1167.9,False,1558,2020,3
327,810,Habitation,2021-09-07,2024-02-25,254,Sénégal,7,64,Nigeria,2023-11-03,2023,0.0,3825.32,3825.32,1.0,1.0,0.0,-3825.32,False,901,2021,9
328,925,Auto,2022-05-23,2023-01-19,287,Maroc,10,28,Côte d’Ivoire,2025-10-31,2025,911.12,0.0,0.0,0.0,0.0,0.0,911.12,True,241,2022,5
329,494,Santé,2024-06-13,2022-05-25,176,Maroc,7,51,Sénégal,2020-02-10,2020,0.0,1554.23,1554.23,1.0,1.0,0.0,-1554.23,False,750,2024,6
330,1122,Santé,2020-12-22,2025-04-25,126,Nigeria,1,54,Nigeria,2022-10-03,2022,3585.38,4535.59,0.0,1.0,0.0,0.0,3585.38,True,1585,2020,12
331,1095,Santé,2020-09-12,2025-12-29,47,Kenya,13,66,Sénégal,2024-01-19,2024,1687.58,5209.22,5209.22,2.0,2.0,308.6798848054611,-3521.6400000000003,False,1934,2020,9
332,364,Santé,2022-10-04,2023-02-24,206,Maroc,8,50,Sénégal,2024-10-19,2024,772.42,1638.53,1638.53,2.0,2.0,212.12941146008652,-866.11,False,143,2022,10
333,570,Auto,2024-10-21,2021-05-17,107,Maroc,6,57,Kenya,2023-05-11,2023,1083.06,0.0,0.0,0.0,0.0,0.0,1083.06,True,1253,2024,10
334,763,Vie,2020-10-10,2026-11-05,275,Kenya,14,27,Kenya,2023-12-13,2023,3764.7,0.0,0.0,0.0,0.0,0.0,3764.7,True,2217,2020,10
335,276,Vie,2020-04-08,2025-11-13,123,Côte d’Ivoire,3,56,Maroc,2025-01-10,2025,1003.84,2221.91,2221.91,1.0,1.0,221.3410503665923,-1218.0699999999997,False,2045,2020,4
336,50,Auto,2020-07-15,2024-05-07,134,Côte d’Ivoire,12,42,Kenya,2025-11-09,2025,174.58,1057.6,1057.6,1.0,1.0,605.7967693893917,-883.0199999999999,False,1392,2020,7
337,728,Auto,2022-05-27,2024-08-26,107,Maroc,6,20,Kenya,2023-10-12,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,822,2022,5
338,906,Habitation,2025-02-11,2025-11-13,50,Maroc,6,34,Côte d’Ivoire,2025-08-10,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,275,2025,2
339,928,Habitation,2023-10-20,2024-07-28,95,Nigeria,13,21,Côte d’Ivoire,2024-03-31,2024,483.14,3491.16,3491.16,1.0,1.0,722.598004719129,-3008.02,False,282,2023,10
340,564,Habitation,2021-07-23,2023-02-03,268,Sénégal,2,60,Sénégal,2023-12-31,2023,0.0,5070.62,5070.62,2.0,2.0,0.0,-5070.62,False,560,2021,7
341,783,Santé,2022-12-01,2022-12-03,23,Maroc,3,34,Sénégal,2025-07-30,2025,2259.26,1693.2,1693.2,1.0,1.0,74.94489346069066,566.0600000000002,True,2,2022,12
342,485,Habitation,2021-02-25,2021-06-01,54,Sénégal,2,43,Nigeria,2021-04-20,2021,741.65,6135.0,6135.0,2.0,2.0,827.2096002157352,-5393.35,False,96,2021,2
343,1108,Vie,2023-04-19,2024-08-18,254,Sénégal,7,50,Kenya,2021-01-27,2021,2405.6499999999996,0.0,0.0,0.0,0.0,0.0,2405.6499999999996,True,487,2023,4
344,584,Santé,2021-06-28,2024-07-25,235,Côte d’Ivoire,13,34,Côte d’Ivoire,2022-11-24,2022,216.86,0.0,0.0,0.0,0.0,0.0,216.86,True,1123,2021,6
345,236,Habitation,2020-03-11,2025-09-08,59,Sénégal,4,18,Nigeria,2025-07-16,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2007,2020,3
346,56,Santé,2023-05-08,2023-10-29,164,Côte d’Ivoire,9,37,Nigeria,2021-01-20,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,174,2023,5
347,360,Vie,2022-02-06,2023-03-18,259,Nigeria,13,44,Kenya,2023-08-29,2023,1832.71,6173.41,2905.61,2.0,1.0,158.5417223674231,-1072.9,False,405,2022,2
348,110,Habitation,2024-09-02,2021-08-23,216,Nigeria,13,41,Sénégal,2024-07-26,2024,4064.79,1129.93,1129.93,1.0,1.0,27.79799202418821,2934.8599999999997,True,1106,2024,9
349,192,Vie,2021-10-16,2022-07-15,183,Maroc,6,56,Nigeria,2025-08-28,2025,874.98,883.07,883.07,1.0,1.0,100.9245925621157,-8.090000000000032,False,272,2021,10
350,904,Vie,2024-12-01,2024-08-18,57,Nigeria,2,21,Côte d’Ivoire,2020-01-25,2020,1713.35,3066.42,3066.42,1.0,1.0,178.97218898648848,-1353.0700000000002,False,105,2024,12
351,1117,Vie,2020-08-08,2021-02-07,145,Nigeria,13,30,Kenya,2023-01-18,2023,1072.61,2059.49,2059.49,1.0,1.0,192.0073465658534,-986.8799999999999,False,183,2020,8
352,862,Habitation,2020-06-30,2024-03-05,90,Côte d’Ivoire,5,20,Sénégal,2023-06-05,2023,0.0,4452.11,0.0,1.0,0.0,0.0,0.0,False,1344,2020,6
353,568,Auto,2020-11-02,2022-02-25,45,Côte d’Ivoire,4,18,Maroc,2025-11-06,2025,4474.79,4249.88,4249.88,1.0,1.0,94.97384234790907,224.90999999999985,True,480,2020,11
354,1084,Habitation,2023-11-20,2024-05-27,257,Côte d’Ivoire,4,68,Côte d’Ivoire,2020-02-02,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,189,2023,11
355,650,Vie,2022-10-10,2021-12-14,21,Kenya,11,64,Nigeria,2023-08-18,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,300,2022,10
356,39,Habitation,2025-08-13,2026-01-06,21,Kenya,11,61,Kenya,2023-10-14,2023,135.07,2023.28,2023.28,1.0,1.0,1497.9492115199528,-1888.21,False,146,2025,8
357,1073,Vie,2022-04-27,2025-04-19,52,Maroc,1,32,Sénégal,2023-11-02,2023,0.0,2334.96,2334.96,1.0,1.0,0.0,-2334.96,False,1088,2022,4
358,637,Auto,2022-03-14,2026-04-03,171,Côte d’Ivoire,6,66,Kenya,2025-11-10,2025,0.0,4676.25,4676.25,1.0,1.0,0.0,-4676.25,False,1481,2022,3
359,1037,Santé,2020-08-02,2026-03-17,67,Nigeria,9,58,Maroc,2025-06-28,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2053,2020,8
360,36,Auto,2023-12-14,2024-10-29,113,Kenya,14,32,Maroc,2024-06-26,2024,2401.89,216.98,216.98,1.0,1.0,9.033719279400804,2184.91,True,320,2023,12
361,101,Auto,2020-04-10,2025-12-30,300,Maroc,11,62,Côte d’Ivoire,2022-05-05,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2090,2020,4
362,1110,Santé,2021-07-26,2024-05-13,160,Sénégal,2,67,Kenya,2025-01-21,2025,1800.7,0.0,0.0,0.0,0.0,0.0,1800.7,True,1022,2021,7
363,166,Habitation,2023-08-25,2022-02-09,266,Côte d’Ivoire,6,40,Maroc,2022-02-18,2022,141.09,2796.52,2796.52,2.0,2.0,1982.0823587780847,-2655.43,False,562,2023,8
364,383,Santé,2021-10-19,2025-09-18,232,Côte d’Ivoire,9,54,Nigeria,2024-06-21,2024,877.76,0.0,0.0,0.0,0.0,0.0,877.76,True,1430,2021,10
365,790,Habitation,2024-03-13,2024-05-05,68,Nigeria,11,46,Côte d’Ivoire,2020-09-01,2020,3984.78,0.0,0.0,0.0,0.0,0.0,3984.78,True,53,2024,3
366,31,Habitation,2024-07-14,2021-04-25,28,Côte d’Ivoire,4,66,Maroc,2020-07-08,2020,0.0,3449.96,3449.96,1.0,1.0,0.0,-3449.96,False,1176,2024,7
367,11,Vie,2020-08-13,2025-08-04,116,Nigeria,6,28,Côte d’Ivoire,2021-01-24,2021,0.0,4756.4400000000005,4756.4400000000005,2.0,2.0,0.0,-4756.4400000000005,False,1817,2020,8
368,96,Vie,2020-04-14,2021-03-06,51,Nigeria,6,42,Maroc,2022-02-27,2022,1765.0,10103.779999999999,10103.779999999999,3.0,3.0,572.4521246458922,-8338.779999999999,False,326,2020,4
369,453,Santé,2025-06-20,2024-07-23,181,Côte d’Ivoire,9,66,Nigeria,2024-03-27,2024,969.5,157.29,157.29,1.0,1.0,16.223826714801444,812.21,True,332,2025,6
370,192,Auto,2022-02-10,2023-04-05,260,Sénégal,1,56,Nigeria,2025-08-28,2025,2556.2599999999998,0.0,0.0,0.0,0.0,0.0,2556.2599999999998,True,419,2022,2
371,486,Santé,2021-03-04,2024-11-16,79,Maroc,4,54,Kenya,2024-12-26,2024,3247.1,550.11,550.11,1.0,1.0,16.941578639401314,2696.99,True,1353,2021,3
372,1152,Habitation,2021-03-09,2023-08-27,273,Maroc,14,31,Maroc,2024-05-24,2024,1412.33,3931.55,0.0,1.0,0.0,0.0,1412.33,True,901,2021,3
373,238,Vie,2023-05-15,2022-01-04,108,Maroc,3,19,Côte d’Ivoire,2025-09-16,2025,732.2,2228.9300000000003,1293.2,2.0,1.0,176.6184102704179,-561.0,False,496,2023,5
374,1136,Santé,2022-05-15,2021-08-21,74,Kenya,11,67,Kenya,2025-04-30,2025,1071.73,2689.62,0.0,1.0,0.0,0.0,1071.73,True,267,2022,5
375,1169,Santé,2020-09-07,2023-06-26,175,Côte d’Ivoire,1,56,Sénégal,2022-03-07,2022,1755.42,539.53,0.0,1.0,0.0,0.0,1755.42,True,1022,2020,9
376,1089,Vie,2022-05-05,2023-07-10,184,Kenya,6,43,Sénégal,2021-04-28,2021,2012.77,8866.3,4631.07,2.0,1.0,230.0844110355381,-2618.2999999999997,False,431,2022,5
377,735,Vie,2023-04-08,2022-11-20,23,Maroc,3,23,Maroc,2024-03-08,2024,689.28,912.38,912.38,1.0,1.0,132.36710770659238,-223.10000000000002,False,139,2023,4
378,991,Vie,2021-07-14,2021-06-26,274,Côte d’Ivoire,1,24,Sénégal,2025-12-28,2025,1682.28,2706.61,2706.61,3.0,3.0,160.88938821123716,-1024.3300000000002,False,18,2021,7
379,825,Habitation,2024-01-09,2023-11-01,129,Maroc,6,38,Nigeria,2024-06-15,2024,0.0,8320.59,5556.85,3.0,2.0,0.0,-5556.85,False,69,2024,1
380,106,Vie,2022-07-07,2025-01-09,291,Côte d’Ivoire,7,41,Nigeria,2022-04-24,2022,0.0,6100.5599999999995,3186.95,2.0,1.0,0.0,-3186.95,False,917,2022,7
381,181,Auto,2023-03-19,2022-09-22,186,Sénégal,13,62,Sénégal,2020-10-09,2020,1959.54,4385.14,4385.14,1.0,1.0,223.78415342376275,-2425.6000000000004,False,178,2023,3
382,184,Santé,2021-03-08,2021-06-13,59,Sénégal,4,45,Nigeria,2020-03-28,2020,4149.0,3595.98,3595.98,1.0,1.0,86.67100506146059,553.02,True,97,2021,3
383,226,Vie,2025-10-07,2026-10-02,1,Sénégal,6,66,Kenya,2025-12-19,2025,0.0,5986.9400000000005,3903.59,2.0,1.0,0.0,-3903.59,False,360,2025,10
384,777,Vie,2022-08-26,2023-04-04,131,Sénégal,9,45,Côte d’Ivoire,2023-12-28,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,221,2022,8
385,790,Habitation,2022-04-15,2021-02-25,67,Nigeria,9,46,Côte d’Ivoire,2020-09-01,2020,508.66,4586.52,4586.52,1.0,1.0,901.6867848857784,-4077.8600000000006,False,414,2022,4
386,1113,Habitation,2022-06-16,2021-04-28,293,Kenya,6,40,Nigeria,2020-10-04,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,414,2022,6
387,688,Santé,2021-04-16,2023-03-09,285,Sénégal,2,44,Sénégal,2021-06-03,2021,2763.81,0.0,0.0,0.0,0.0,0.0,2763.81,True,692,2021,4
388,530,Auto,2020-09-03,2023-02-19,89,Côte d’Ivoire,14,53,Nigeria,2024-11-22,2024,663.24,1563.63,1563.63,2.0,2.0,235.75628731680843,-900.3900000000001,False,899,2020,9
389,972,Santé,2022-09-17,2024-12-09,100,Kenya,1,18,Côte d’Ivoire,2023-06-18,2023,0.0,3189.7999999999997,3189.7999999999997,2.0,2.0,0.0,-3189.7999999999997,False,814,2022,9
390,936,Vie,2022-07-15,2026-03-09,189,Nigeria,10,46,Côte d’Ivoire,2025-05-04,2025,3155.44,258.31,258.31,1.0,1.0,8.186180057297873,2897.13,True,1333,2022,7
391,106,Auto,2023-04-06,2022-12-09,241,Côte d’Ivoire,5,41,Nigeria,2022-04-24,2022,822.29,0.0,0.0,0.0,0.0,0.0,822.29,True,118,2023,4
392,831,Auto,2022-12-10,2024-01-09,270,Kenya,6,48,Kenya,2022-09-22,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,395,2022,12
393,679,Auto,2025-01-08,2021-01-22,219,Maroc,7,34,Côte d’Ivoire,2020-01-01,2020,0.0,3056.53,3056.53,1.0,1.0,0.0,-3056.53,False,1447,2025,1
394,849,Auto,2021-11-19,2025-02-09,176,Maroc,7,30,Nigeria,2022-09-03,2022,0.0,1619.25,1619.25,1.0,1.0,0.0,-1619.25,False,1178,2021,11
395,1056,Santé,2024-01-24,2023-04-23,233,Côte d’Ivoire,6,48,Nigeria,2020-04-27,2020,1399.65,3999.7,531.53,2.0,1.0,37.975922552066585,868.1200000000001,True,276,2024,1
396,393,Habitation,2022-08-17,2025-10-27,151,Côte d’Ivoire,10,49,Côte d’Ivoire,2021-03-10,2021,1589.72,1312.28,1312.28,1.0,1.0,82.54787006516871,277.44000000000005,True,1167,2022,8
397,40,Habitation,2021-04-22,2024-01-22,277,Maroc,10,69,Maroc,2023-11-04,2023,338.66,3205.6,0.0,1.0,0.0,0.0,338.66,True,1005,2021,4
398,660,Vie,2021-12-07,2021-07-11,229,Nigeria,1,33,Côte d’Ivoire,2025-05-22,2025,2372.83,458.19,458.19,1.0,1.0,19.309853634689382,1914.6399999999999,True,149,2021,12
399,981,Habitation,2023-02-11,2023-10-16,171,Côte d’Ivoire,6,43,Nigeria,2023-03-26,2023,1899.83,4508.85,4508.85,4.0,4.0,237.32912944842437,-2609.0200000000004,False,247,2023,2
400,1106,Habitation,2022-01-23,2024-02-01,223,Kenya,10,60,Sénégal,2024-06-13,2024,0.0,4220.25,4179.75,2.0,1.0,0.0,-4179.75,False,739,2022,1
401,845,Habitation,2024-07-17,2022-01-31,213,Sénégal,4,63,Maroc,2025-01-19,2025,2223.42,0.0,0.0,0.0,0.0,0.0,2223.42,True,898,2024,7
402,201,Habitation,2021-08-10,2023-10-16,282,Sénégal,12,23,Kenya,2025-12-16,2025,0.0,4219.07,4219.07,2.0,2.0,0.0,-4219.07,False,797,2021,8
403,447,Vie,2023-08-27,2022-07-21,41,Côte d’Ivoire,4,40,Maroc,2021-09-04,2021,1825.69,47.79,47.79,1.0,1.0,2.6176404537462545,1777.9,True,402,2023,8
404,1062,Santé,2024-02-01,2021-08-19,122,Maroc,8,57,Nigeria,2024-12-20,2024,0.0,2303.32,2303.32,1.0,1.0,0.0,-2303.32,False,896,2024,2
405,444,Auto,2025-01-21,2023-05-24,227,Nigeria,7,51,Nigeria,2025-03-13,2025,382.7,0.0,0.0,0.0,0.0,0.0,382.7,True,608,2025,1
406,761,Habitation,2020-07-25,2021-08-28,294,Maroc,3,28,Nigeria,2022-07-02,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,399,2020,7
407,227,Santé,2020-06-13,2021-03-31,88,Sénégal,9,34,Côte d’Ivoire,2023-11-05,2023,1489.85,0.0,0.0,0.0,0.0,0.0,1489.85,True,291,2020,6
408,48,Habitation,2025-06-21,2022-04-02,267,Nigeria,12,35,Côte d’Ivoire,2022-02-06,2022,1627.99,0.0,0.0,0.0,0.0,0.0,1627.99,True,1176,2025,6
409,1042,Habitation,2025-09-15,2021-12-20,29,Sénégal,2,51,Nigeria,2020-06-10,2020,1642.54,0.0,0.0,0.0,0.0,0.0,1642.54,True,1365,2025,9
410,912,Auto,2020-11-28,2023-10-02,247,Côte d’Ivoire,3,51,Maroc,2020-09-13,2020,2055.5299999999997,1855.87,1855.87,1.0,1.0,90.28669005074119,199.65999999999985,True,1038,2020,11
411,187,Auto,2021-02-06,2024-09-18,244,Maroc,1,37,Sénégal,2024-09-20,2024,0.0,1726.02,1726.02,1.0,1.0,0.0,-1726.02,False,1320,2021,2
412,345,Auto,2021-02-17,2022-03-15,61,Nigeria,5,34,Sénégal,2024-09-15,2024,1033.56,753.96,753.96,1.0,1.0,72.94786949959364,279.5999999999999,True,391,2021,2
413,224,Habitation,2020-02-14,2024-10-30,147,Côte d’Ivoire,11,66,Nigeria,2023-01-29,2023,2552.6000000000004,0.0,0.0,0.0,0.0,0.0,2552.6000000000004,True,1720,2020,2
414,830,Habitation,2020-03-02,2021-12-11,174,Côte d’Ivoire,12,22,Côte d’Ivoire,2025-12-26,2025,0.0,4217.2,0.0,1.0,0.0,0.0,0.0,False,649,2020,3
415,488,Habitation,2022-05-17,2022-10-19,278,Sénégal,3,40,Nigeria,2023-05-26,2023,1461.3,2606.35,2606.35,1.0,1.0,178.35831109286252,-1145.05,False,155,2022,5
416,877,Auto,2024-01-31,2026-12-18,142,Côte d’Ivoire,11,31,Nigeria,2020-12-30,2020,0.0,3772.2400000000002,1684.63,2.0,1.0,0.0,-1684.63,False,1052,2024,1
417,849,Vie,2020-01-19,2026-12-29,44,Nigeria,10,30,Nigeria,2022-09-03,2022,3008.68,0.0,0.0,0.0,0.0,0.0,3008.68,True,2536,2020,1
418,979,Santé,2020-12-30,2024-01-22,144,Nigeria,2,39,Maroc,2022-06-07,2022,2091.05,2903.81,2903.81,1.0,1.0,138.86851103512586,-812.7599999999998,False,1118,2020,12
419,1017,Vie,2023-02-14,2022-09-18,55,Maroc,11,37,Côte d’Ivoire,2023-08-20,2023,1008.22,5236.83,5236.83,2.0,2.0,519.4134216738411,-4228.61,False,149,2023,2
420,188,Habitation,2021-08-02,2021-10-11,161,Maroc,6,47,Sénégal,2023-10-08,2023,0.0,7001.67,7001.67,3.0,3.0,0.0,-7001.67,False,70,2021,8
421,270,Habitation,2021-06-29,2026-06-03,285,Sénégal,2,49,Nigeria,2023-02-10,2023,671.75,1243.54,1243.54,1.0,1.0,185.11946408634162,-571.79,False,1800,2021,6
422,310,Vie,2024-09-25,2025-08-06,198,Nigeria,3,41,Maroc,2025-06-26,2025,0.0,3225.49,3225.49,1.0,1.0,0.0,-3225.49,False,315,2024,9
423,1156,Habitation,2020-02-24,2021-08-11,159,Côte d’Ivoire,2,54,Sénégal,2025-01-29,2025,1704.0,4730.42,4730.42,4.0,4.0,277.6068075117371,-3026.42,False,534,2020,2
424,1096,Santé,2022-02-16,2023-01-14,80,Maroc,13,29,Maroc,2022-12-18,2022,0.0,3065.36,0.0,1.0,0.0,0.0,0.0,False,332,2022,2
425,845,Habitation,2020-02-11,2022-04-08,31,Nigeria,9,63,Maroc,2025-01-19,2025,1407.01,0.0,0.0,0.0,0.0,0.0,1407.01,True,787,2020,2
426,486,Santé,2023-08-13,2025-04-18,112,Maroc,8,54,Kenya,2024-12-26,2024,0.0,3766.0,3766.0,1.0,1.0,0.0,-3766.0,False,614,2023,8
427,120,Vie,2020-08-18,2025-09-02,46,Nigeria,9,56,Côte d’Ivoire,2021-07-16,2021,0.0,7138.34,6529.58,3.0,2.0,0.0,-6529.58,False,1841,2020,8
428,220,Vie,2021-03-28,2024-03-09,205,Kenya,11,29,Sénégal,2024-07-14,2024,0.0,4121.16,4121.16,3.0,3.0,0.0,-4121.16,False,1077,2021,3
429,53,Habitation,2024-03-25,2025-10-03,52,Maroc,1,26,Kenya,2025-08-06,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,557,2024,3
430,758,Santé,2023-10-13,2023-11-13,138,Côte d’Ivoire,5,20,Côte d’Ivoire,2024-05-10,2024,1752.84,0.0,0.0,0.0,0.0,0.0,1752.84,True,31,2023,10
431,738,Habitation,2024-01-07,2022-10-27,74,Kenya,11,49,Maroc,2023-02-04,2023,461.87,5400.28,5400.28,2.0,2.0,1169.2207764089462,-4938.41,False,437,2024,1
432,720,Auto,2023-02-25,2024-09-18,41,Côte d’Ivoire,4,67,Maroc,2024-06-16,2024,0.0,1629.1299999999999,1629.1299999999999,2.0,2.0,0.0,-1629.1299999999999,False,571,2023,2
433,406,Auto,2023-05-01,2023-10-12,77,Nigeria,10,49,Kenya,2023-03-23,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,164,2023,5
434,608,Auto,2022-05-30,2026-11-03,187,Côte d’Ivoire,5,52,Maroc,2025-09-04,2025,186.42,1938.3,1938.3,1.0,1.0,1039.7489539748956,-1751.8799999999999,False,1618,2022,5
435,1021,Auto,2020-03-25,2023-11-21,52,Maroc,1,20,Sénégal,2024-02-28,2024,200.93,2373.64,0.0,1.0,0.0,0.0,200.93,True,1336,2020,3
436,422,Habitation,2022-11-19,2025-10-31,87,Maroc,1,46,Kenya,2024-04-26,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1077,2022,11
437,712,Auto,2020-02-18,2026-03-29,109,Kenya,4,44,Sénégal,2025-06-19,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2231,2020,2
